,NotaFiscal,DataEmissao,DataEmbarque,DataDespacho,Romaneio,TranspRedespacho,Tipo,Faixa,ValorNF,CustoTransporte
90,772590,2017-09-01,2017-09-01,2017-09-01,1,1237,8,14,10433.4,355.64380860215056
91,772592,2017-09-01,2017-09-01,2017-09-01,2,1558,2,3,25557.67,200.7935483870968
92,772548,2017-09-01,2017-09-01,2017-09-01,2,1638,2,3,11700.52,202.36774193548388
93,772645,2017-09-01,2017-09-01,2017-09-01,2,957,2,3,33225.67,281.2086021505377
94,772635,2017-09-01,2017-09-01,2017-09-01,2,808,2,3,36578.03,295.3763440860215
95,772564,2017-09-01,2017-09-01,2017-09-01,2,21,2,3,21243.3,328.56559139784946
96,772563,2017-09-01,2017-09-01,2017-09-01,2,710,2,3,41296.19,330.6645161290322
97,772559,2017-09-01,2017-09-01,2017-09-01,2,932,2,3,49254.58,380.6451612903226
98,772552,2017-09-01,2017-09-01,2017-09-01,2,110,2,3,55345.86,413.1784946236559
99,772549,2017-09-01,2017-09-01,2017-09-01,2,1638,2,3,23562.92,455.5505376344086
100,772551,2017-09-01,2017-09-01,2017-09-01,2,1305,2,3,60318.45,484.6731182795699
101,772862,2017-09-01,2017-09-01,2017-09-02,3,183,5,9,32745.13,1159.9319204301075
102,772555,2017-09-01,2017-09-01,2017-09-02,3,8,5,9,63460.75,1351.4663978494625
103,772553,2017-09-01,2017-09-01,2017-09-02,3,110,5,9,61153.34,1348.0425247311828
104,772547,2017-09-01,2017-09-02,2017-09-02,3,1638,5,9,36616.69,1523.0962559139784
105,772659,2017-09-02,2017-09-02,2017-09-02,3,1506,5,9,424.17,42.93480645161291
106,772661,2017-09-02,2017-09-02,2017-09-02,3,1506,5,9,99.57,42.58577419354839
107,772660,2017-09-02,2017-09-02,2017-09-02,3,1506,5,9,159.83,42.74347311827957
108,772950,2017-09-02,2017-09-02,2017-09-02,3,36,5,9,269.12,43.54227956989248
109,772882,2017-09-02,2017-09-02,2017-09-02,3,129,5,9,1236.76,45.10920430107527
110,772974,2017-09-02,2017-09-02,2017-09-02,3,708,5,9,1847.98,45.98320430107528
111,772960,2017-09-02,2017-09-02,2017-09-02,3,478,5,9,1511.11,46.51904301075269
112,772973,2017-09-02,2017-09-02,2017-09-02,3,708,5,9,5593.16,51.27995698924731
113,772619,2017-09-02,2017-09-02,2017-09-02,3,1152,5,9,3748.21,50.00839784946237
114,772941,2017-09-02,2017-09-02,2017-09-02,3,1536,5,9,2724.94,48.9700430107527
115,772929,2017-09-02,2017-09-02,2017-09-02,3,1381,5,9,3412.29,49.833000000000006
116,772600,2017-09-02,2017-09-02,2017-09-02,3,154,5,9,4126.53,51.12745161290323
117,772955,2017-09-02,2017-09-02,2017-09-02,3,1354,5,9,1454.78,48.50234408602151
118,772622,2017-09-02,2017-09-02,2017-09-02,3,227,5,9,5708.49,81.33201935483872
119,772611,2017-09-02,2017-09-02,2017-09-02,3,1139,5,9,5020.16,83.48209892473119
