pedidoNF, pedidoDestino, pedidoValor, pedidoPeso, veiculoRomaneio, veiculoTipo
772919,432,2446.33,95,7,4
772924,851,2614.31,92,7,4
773005,615,3004.63,90,7,4
772896,21,1229.08,89,7,4
772899,753,3313.79,87,7,4
772928,8,2329.94,85,7,4
772979,584,1225.96,85,7,4
772946,487,2141.39,83,7,4
773000,1313,5446.75,78,7,4
772937,615,1354.63,77,7,4
772959,593,1645.47,76,7,4
772947,328,2385.88,74,7,4
772907,1210,2321.1,73,7,4
772875,40,2254.24,71,7,4
772909,1306,2837.61,71,7,4
772932,530,2948.42,70,7,4
772953,1306,1772.45,68,7,4
772976,584,1470.63,66,7,4
772990,617,1398.23,63,7,4
772893,1210,2898.1,57,7,4
772981,584,1230.33,56,7,4
772863,584,1332.55,53,7,4
772855,1491,2162.82,51,7,4
772940,8,2414.73,49,7,4
772930,530,1288.99,48,7,4
772954,584,1256.23,45,7,4
772890,8,1413.64,42,7,4
772995,1278,3823.98,40,7,4
772931,679,1348.35,38,7,4
772977,584,1437.28,37,7,4
772942,1642,1894.64,33,7,4
772939,481,1228.01,31,7,4
773004,329,1260.32,29,7,4
772962,36,1832.15,27,7,4
772984,886,1536.46,27,7,4
772956,1306,1582.02,17,7,4
772948,8,1105.23,15,7,4
773338,30,58797.3,2931,7,4
773362,371,32288.41,2224,7,4
773354,1364,39550.44,2171,7,4
773351,1492,30308.15,1343,7,4
772982,886,18465.55,1284,7,4
773598,1220,15382.97,1121,7,4
773329,329,13833.99,946,7,4
772980,584,16836.73,922,7,4
773332,329,12756.12,811,7,4
773339,329,12779.69,637,7,4
772878,40,14567.76,578,7,4
773345,1492,9231.26,462,7,4
773484,282,6932.29,327,7,4
773387,110,5089.89,307,7,4
772901,844,5245.57,303,7,4
773537,808,3367.89,296,7,4
773430,173,15112.95,282,7,4
772911,1369,2184.55,261,7,4
772906,481,6205.28,232,7,4
773587,1278,2496.0,226,7,4
772657,1628,2194.14,221,7,4
772945,177,4052.57,189,7,4
773538,897,5053.09,189,7,4
773463,290,2104.12,179,7,4
772935,128,4856.57,172,7,4
773487,356,2057.04,169,7,4
773361,1492,5351.16,157,7,4
773359,1306,1446.0,153,7,4
773540,179,3128.0,141,7,4
773464,708,3998.36,141,7,4
773335,329,2630.94,137,7,4
772902,1210,1791.14,135,7,4
772989,98,1845.11,126,7,4
773341,1492,3493.51,114,7,4
773393,1303,1527.65,113,7,4
773330,1237,2540.59,112,7,4
773541,179,1223.93,112,7,4
773428,708,3172.78,106,7,4
772915,1192,1216.18,99,7,4
773372,1381,3502.39,98,7,4
773440,1170,1389.01,97,7,4
772898,11,1348.32,95,7,4
773481,615,2333.61,94,7,4
773420,179,1502.59,87,7,4
772913,974,1818.64,78,7,4
773549,1192,1573.09,75,7,4
772887,40,2406.59,74,7,4
772938,1306,2082.28,72,7,4
772916,738,2505.9,70,7,4
773328,1237,2530.69,69,7,4
772925,1542,2334.34,68,7,4
772926,1306,2182.19,67,7,4
772923,1369,1932.31,67,7,4
773331,1237,1894.69,66,7,4
772936,227,1419.3,65,7,4
772952,432,2362.32,61,7,4
772910,728,1344.69,58,7,4
773333,329,1581.43,51,7,4
772917,432,1505.42,51,7,4
772908,1192,1356.38,49,7,4
773353,1492,1574.9,48,7,4
772900,337,1698.91,47,7,4
773356,371,1725.73,44,7,4
772921,140,1253.02,38,7,4
772903,432,1596.8,37,7,4
772912,238,2099.34,33,7,4
772904,679,2440.07,32,7,4
772874,71,1793.72,8,7,4
773546,329,48102.38,4693,7,4
773871,1406,63386.58,4174,7,4
773784,1305,52589.38,4145,7,4
773786,238,63427.32,2534,7,4
773790,129,41490.98,2471,7,4
773408,21,27643.98,2107,7,4
773789,729,30612.47,1990,7,4
773805,1217,37641.65,1964,7,4
773374,59,32851.66,1951,7,4
773800,579,27636.44,1880,7,4
773880,1464,21884.96,1734,7,4
773865,897,30001.5,1653,8,5
773803,1385,27731.47,1582,8,5
773365,581,31619.01,1343,8,5
773782,238,20150.67,1271,8,5
773785,238,27184.37,1246,8,5
773377,676,13883.86,993,8,5
773378,467,14948.63,973,8,5
773343,1306,20798.56,862,8,5
773589,1287,12013.31,828,8,5
773375,1381,14667.0,821,8,5
773388,838,15850.47,754,8,5
773385,1524,16040.58,665,8,5
773467,214,10200.72,571,9,1
773394,285,9215.68,539,9,1
773439,168,9954.35,511,9,1
773788,729,11491.92,469,9,1
773479,124,12396.08,450,9,1
773783,238,10319.34,447,9,1
773434,1271,9725.64,411,9,1
773471,1369,9614.72,409,9,1
773445,974,5416.91,404,9,1
773389,110,6904.02,403,9,1
773391,337,8213.06,400,9,1
773834,710,5693.49,397,9,1
773474,565,5596.73,385,9,1
773392,40,7055.45,382,9,1
773462,1547,8350.83,381,9,1
773846,40,6321.46,367,9,1
773548,329,6065.45,329,9,1
773443,139,5080.6,296,9,1
773544,615,5207.89,261,9,1
773542,1639,4474.56,225,9,1
773446,172,2860.34,224,9,1
773364,40,4432.97,213,9,1
773411,1202,3093.48,204,9,1
773473,1112,3529.86,204,9,1
773482,21,3378.25,201,9,1
773461,678,3945.71,200,9,1
773399,615,4999.55,194,9,1
773453,416,5557.11,190,9,1
773437,234,3125.39,177,9,1
773402,957,4736.73,177,9,1
773352,1306,2655.3,175,9,1
773390,1192,4551.05,169,9,1
773466,520,2581.82,165,9,1
773348,1306,5643.86,164,9,1
773454,37,3872.45,162,9,1
773450,183,2925.06,159,9,1
773468,1563,6220.79,158,9,1
773347,1306,4383.24,153,9,1
773486,139,3231.87,148,9,1
773591,1287,1969.74,146,9,1
773431,729,2198.18,141,9,1
773398,178,3776.88,135,9,1
773449,1187,4189.39,135,9,1
773480,1380,3697.61,130,9,1
773376,337,3516.08,130,9,1
773460,191,2062.17,122,9,1
773444,1262,2832.0,122,9,1
773349,1306,5483.09,122,9,1
773427,276,3399.6,120,10,6
773363,1192,2268.95,120,10,6
773357,1306,4365.88,120,10,6
773457,468,3490.99,117,10,6
773344,1306,5054.4,116,10,6
773342,1306,2988.34,113,10,6
773451,481,3789.02,110,10,6
773590,1287,1339.47,110,10,6
773485,744,1827.07,109,10,6
773367,676,2802.91,106,10,6
773313,1515,3386.6,105,10,6
773448,728,2417.2,104,10,6
773371,285,2827.15,103,10,6
773456,282,2540.34,102,10,6
773413,199,2519.51,101,10,6
773384,1192,3499.78,96,10,6
773382,1524,2321.3,90,10,6
773531,1628,1579.45,89,10,6
773366,337,1788.09,89,10,6
773472,529,2070.14,89,10,6
773476,1354,1416.7,89,10,6
773452,729,1472.22,88,10,6
773543,615,1608.67,86,10,6
773370,337,2525.2,83,10,6
773314,1513,1498.37,82,10,6
773418,179,5268.44,80,10,6
773383,1303,2371.55,80,10,6
773407,615,1716.48,77,10,6
773435,684,1697.91,77,10,6
773405,957,1821.0,75,10,6
773547,329,2254.16,73,10,6
773500,653,1290.58,73,10,6
773489,51,2116.49,72,10,6
773512,514,2838.59,72,10,6
773515,1274,2763.46,72,10,6
773312,1515,2176.22,72,10,6
773436,1229,2012.56,70,10,6
773516,1479,2107.66,70,10,6
773368,1524,1887.27,70,10,6
773545,957,1788.8,69,10,6
773432,122,1440.52,69,10,6
773422,1229,2744.24,69,10,6
773412,728,1697.93,68,10,6
773381,1192,2298.3,68,10,6
773492,530,1685.34,68,10,6
773417,172,2035.35,67,10,6
773360,1306,3115.59,67,10,6
773429,21,1700.31,66,10,6
773490,66,1654.88,65,10,6
773787,1305,2237.11,61,10,6
773395,676,1766.16,61,10,6
773513,393,2188.03,61,10,6
773499,710,2387.41,61,10,6
773325,329,1606.38,61,10,6
773324,329,1411.71,60,10,6
773497,756,2711.46,60,10,6
773380,1303,2110.65,59,10,6
773410,957,1470.24,58,10,6
773491,8,1347.94,58,10,6
773477,282,2098.43,56,10,6
773414,735,1830.07,56,10,6
773438,897,2298.16,56,10,6
773483,1558,1315.26,56,10,6
773475,122,2372.44,55,10,6
773455,767,2311.87,55,10,6
773488,60,1647.09,54,10,6
773346,1306,1207.46,54,10,6
773355,1306,1983.86,54,10,6
773409,957,1234.66,53,10,6
773415,234,4661.94,53,10,6
773498,284,1857.25,52,10,6
773406,540,1448.6,49,10,6
773458,735,1405.43,49,10,6
773396,615,1219.63,48,10,6
773465,21,1342.84,48,10,6
773496,391,1589.22,48,10,6
773404,540,1666.33,48,10,6
773519,1214,1266.32,47,10,6
773315,1509,1661.6,47,10,6
773317,1619,1241.8,47,10,6
773416,1558,3249.69,46,10,6
773501,1152,1519.49,46,10,6
773505,801,1248.33,45,10,6
773507,142,1371.71,44,10,6
773495,382,1412.62,44,10,6
773403,178,1289.98,43,10,6
773421,767,1405.7,43,10,6
773419,808,1288.47,43,10,6
773520,507,1384.02,42,10,6
773350,1306,1760.73,42,10,6
773316,1515,2537.62,42,10,6
773518,7,1390.28,41,10,6
773493,128,1266.27,39,10,6
773510,498,1423.24,39,10,6
773494,932,2633.29,39,10,6
773508,1304,1292.37,39,10,6
773478,37,1211.4,38,10,6
773517,201,1145.02,38,10,6
773504,227,1950.11,36,10,6
773506,579,1228.9,34,10,6
773511,137,1402.75,31,10,6
773509,953,1755.81,31,10,6
773358,1306,1311.69,30,10,6
773503,171,1204.11,29,10,6
773514,738,1257.49,27,10,6
773539,897,1213.49,12,10,6
774100,30,69226.05,3178,10,6
774102,579,42008.69,2768,10,6
774113,684,39681.62,1835,10,6
774140,416,17669.03,1050,10,6
774099,579,14789.88,956,10,6
774121,172,11602.2,618,10,6
774118,293,9565.39,522,10,6
774122,609,4992.9,477,10,6
773807,728,5403.71,326,10,6
773806,487,4664.94,261,10,6
773849,321,3538.06,172,10,6
773848,538,2722.39,161,10,6
773852,1162,1836.31,150,10,6
773779,1515,1717.39,150,10,6
773847,686,2107.63,140,10,6
773862,37,3110.53,133,10,6
773856,103,1377.71,112,10,6
773894,1306,3565.35,111,10,6
773780,1654,2183.21,94,10,6
773850,8,2324.82,87,10,6
773861,328,1918.27,82,10,6
773895,1306,2013.03,67,10,6
773858,906,1407.11,60,10,6
773832,1192,1200.32,60,10,6
773860,1635,1763.39,59,10,6
773808,1192,1209.43,57,10,6
773883,4,1830.12,55,10,6
773794,1186,2986.83,41,10,6
773851,593,1731.85,22,10,6
773855,932,1198.41,20,10,6
773929,1479,1475.6,14,10,6
773804,605,24838.11,1651,10,6
773822,1306,26407.71,1556,10,6
773812,851,19683.05,1125,10,6
774143,315,12940.8,988,10,6
773813,897,19024.96,931,10,6
774147,676,17663.37,895,10,6
773836,168,20222.18,893,10,6
773837,1634,17376.39,878,10,6
773826,1419,16629.99,847,10,6
773798,1303,13361.79,740,10,6
774145,1229,8823.21,672,10,6
773802,1303,13252.57,616,10,6
773818,397,10331.64,515,10,6
773841,432,10983.51,498,10,6
773823,307,6542.82,394,10,6
773809,382,8040.99,381,10,6
774125,814,5044.78,374,10,6
773824,844,9553.71,342,10,6
774129,154,10750.35,338,10,6
773830,481,7287.74,260,10,6
773810,893,5985.1,232,10,6
773819,1510,4315.26,231,10,6
773835,808,6837.22,214,10,6
773838,172,3858.07,209,10,6
773840,851,4014.75,195,10,6
773373,1192,7956.73,182,10,6
773811,1210,4413.54,179,10,6
773833,1510,5189.21,153,10,6
773814,227,2213.65,148,10,6
774130,1192,2029.26,143,10,6
773815,1510,8235.31,130,10,6
773820,1192,1819.07,83,10,6
773829,227,1520.84,79,10,6
773839,227,3853.23,73,10,6
773821,382,1415.42,63,10,6
773831,307,2818.86,60,10,6
773842,1210,1925.2,58,10,6
773857,21,1269.17,54,10,6
773854,8,1761.82,53,10,6
773859,305,2510.56,53,10,6
774148,830,1424.92,49,10,6
773817,1192,1445.41,49,10,6
773825,1192,1473.54,48,10,6
773827,844,1704.74,47,10,6
774146,1465,1270.49,47,10,6
774112,337,1255.03,38,10,6
773828,307,2532.46,35,10,6
774111,199,3273.37,34,10,6
773816,481,1449.85,33,10,6
774115,8,2819.5,20,10,6
773884,897,1199.65,17,10,6
774189,957,62293.15,3501,10,6
774377,1618,51658.11,3002,10,6
773868,317,39700.8,2472,10,6
773885,615,38122.61,2081,10,6
774101,1522,12450.78,1499,10,6
773867,317,22743.7,1146,10,6
774180,662,15560.44,992,10,6
774098,1522,7511.48,917,10,6
774126,1187,20913.82,898,10,6
773872,291,11521.34,863,10,6
773878,944,12985.67,739,10,6
773888,329,11763.3,625,10,6
774134,738,12628.24,611,10,6
773870,317,14541.58,586,10,6
773889,615,7281.34,551,10,6
774188,419,9187.82,544,10,6
773886,1332,8715.73,504,10,6
774127,613,9477.37,468,10,6
773879,566,8467.93,370,11,7
773869,317,4237.38,298,11,7
774128,234,4872.75,256,11,7
774123,514,3393.99,246,11,7
773426,912,8078.86,234,11,7
774136,238,4653.04,206,11,7
773873,291,2215.09,192,11,7
774192,615,3024.04,191,11,7
774105,293,4818.59,176,11,7
774108,213,3223.47,174,11,7
774131,1306,3489.96,168,11,7
773425,301,3864.09,166,11,7
773447,1636,4086.39,162,11,7
773433,89,5223.97,158,11,7
774106,199,2106.41,139,11,7
773887,957,1961.94,136,11,7
774109,213,1692.41,129,11,7
773470,502,3488.48,114,11,7
773469,870,2276.99,111,11,7
774133,615,1472.17,110,11,7
774104,487,2376.6,98,11,7
774190,1332,1827.42,91,11,7
773459,89,2429.09,89,11,7
774116,129,1264.44,89,11,7
774114,240,2802.19,87,11,7
774137,213,1546.89,84,11,7
774117,328,1482.28,83,11,7
774144,830,2356.81,74,11,7
773424,89,1813.56,71,11,7
773441,615,2071.56,71,11,7
774141,1192,1802.9,70,11,7
774119,467,1383.42,61,11,7
773874,291,1479.76,60,11,7
773502,148,1818.43,55,11,7
774124,37,2004.42,53,11,7
774107,544,1729.3,52,11,7
774191,615,2231.76,48,11,7
774150,615,1276.01,43,11,7
774151,615,1290.04,41,11,7
773853,870,1267.37,31,11,7
774132,432,1659.75,30,11,7
774139,199,2200.01,24,11,7
774307,317,56.85,7,11,7
774317,617,12.63,1,11,7
774598,193,109732.08,12202,11,7
773796,435,29374.76,1743,11,7
774454,1638,41231.92,4396,12,6
774597,193,63941.98,4043,12,6
774457,179,52708.61,3546,12,6
774452,276,61730.11,3457,12,6
774453,1306,48992.27,3246,12,6
774308,317,37939.38,2257,12,6
774464,1238,17521.27,1961,12,6
774459,1605,18411.15,1584,13,8
774467,676,27604.83,1569,13,8
774479,767,26671.29,1354,13,8
774469,897,25857.48,1348,13,8
773877,356,22859.4,1343,13,8
774473,1274,20608.42,1209,13,8
774461,498,13901.73,1195,13,8
774474,213,21386.68,1189,13,8
774458,498,22221.46,1108,13,8
774502,1262,13447.73,994,13,8
774460,1605,16477.97,914,13,8
774518,530,13123.89,725,13,8
774315,584,11304.65,683,13,8
774471,238,13485.0,636,13,8
774468,1354,8646.4,605,13,8
773876,356,8490.63,603,13,8
774456,1306,11640.94,587,13,8
774472,213,10084.13,583,13,8
774512,859,10181.6,581,13,8
774501,337,8771.22,544,13,8
774301,317,13555.32,540,13,8
774515,756,8083.0,513,13,8
774482,1266,12948.56,509,13,8
774470,238,8594.57,499,13,8
772993,98,7693.68,449,13,8
774495,267,12838.54,413,14,7
774506,271,4414.21,362,14,7
774599,1485,6890.98,342,14,7
774535,1558,10532.41,341,14,7
774466,767,5630.35,337,14,7
774481,1634,4848.51,320,14,7
774517,8,3490.92,312,14,7
774530,1332,5093.3,306,14,7
774510,337,5179.83,305,14,7
774496,841,6683.19,304,14,7
774593,1511,6056.87,304,14,7
774522,288,6211.89,263,14,7
774523,1296,3843.58,263,14,7
774525,728,6510.93,260,14,7
774526,1221,4580.99,255,14,7
774477,238,7421.98,252,14,7
774490,1588,3511.09,236,14,7
774498,60,8305.01,232,14,7
774497,8,2324.12,220,14,7
774592,825,3300.96,211,14,7
774504,851,3597.04,199,14,7
774527,1636,4308.86,199,14,7
774300,1657,4537.93,192,14,7
774420,897,2957.21,187,14,7
774514,738,3392.98,174,14,7
774484,66,1687.84,172,14,7
774306,317,2956.98,167,14,7
774594,1511,4889.21,158,14,7
774310,317,2031.3,158,14,7
774529,345,2252.57,156,14,7
774492,809,2868.77,155,14,7
774596,276,4225.12,151,14,7
774562,1281,2606.54,149,14,7
774520,259,1803.35,149,14,7
774500,467,1838.29,146,14,7
774537,1210,3366.53,144,14,7
774465,238,4234.59,142,14,7
774559,1510,3493.21,139,14,7
774540,89,2084.67,133,14,7
774556,1192,4454.47,130,14,7
774448,1515,3016.23,118,14,7
774304,317,2132.72,118,14,7
774538,40,1743.2,117,14,7
774316,617,2421.73,117,14,7
774483,60,3110.22,116,14,7
774528,825,1469.15,115,14,7
774475,238,3359.43,111,14,7
774302,317,2041.11,111,14,7
773875,356,3232.7,111,14,7
774545,234,4097.93,104,14,7
774516,579,1848.26,103,14,7
774552,183,2123.88,101,14,7
774554,186,4528.33,99,14,7
774557,173,1544.14,99,14,7
774567,729,5345.99,98,14,7
774462,676,1533.14,96,14,7
774547,686,1619.11,95,14,7
774499,8,3140.26,94,14,7
774511,59,2408.35,94,14,7
773866,584,1901.3,93,14,7
774573,1216,1420.12,92,14,7
774568,1385,2006.25,91,14,7
774576,609,1632.35,89,14,7
774533,432,4150.42,87,14,7
774550,1453,3106.77,87,14,7
774595,1511,6789.13,83,14,7
774494,851,1444.6,83,14,7
774309,317,1999.83,83,14,7
774507,432,2263.66,82,14,7
774508,825,1308.33,80,14,7
774531,851,2084.97,79,14,7
774571,397,2691.3,77,14,7
774463,140,5045.89,75,14,7
774565,377,1476.64,75,14,7
774509,851,1210.23,74,14,7
774521,841,1562.82,73,14,7
774303,317,2416.69,73,14,7
774451,1306,1255.97,69,14,7
774493,66,2064.84,63,14,7
774569,581,1698.19,61,15,8
774519,59,2961.8,58,15,8
774548,556,2513.29,56,15,8
774539,729,3143.73,55,15,8
774563,102,1397.11,54,15,8
774564,1152,1444.83,54,15,8
774560,613,1250.64,53,15,8
774546,37,1214.13,50,15,8
774561,199,1245.78,50,15,8
774542,684,1465.75,50,15,8
774314,1278,2370.0,50,15,8
774489,579,1213.75,48,15,8
774555,556,1216.32,47,15,8
774544,129,3152.01,41,15,8
774524,8,2002.59,40,15,8
774551,1428,1204.38,40,15,8
774450,1306,1776.66,39,15,8
774532,8,2565.33,39,15,8
774487,756,1326.11,38,15,8
774541,453,1692.36,38,15,8
774476,676,1300.34,37,15,8
774543,593,1917.45,36,15,8
774480,738,2602.19,35,15,8
774534,851,1219.79,33,15,8
774536,1210,1824.99,31,15,8
774488,11,1335.01,29,15,8
774491,432,1344.34,27,15,8
774553,206,1570.4,26,15,8
774575,679,1187.21,26,15,8
774486,1210,1932.44,25,15,8
774558,1479,1285.81,24,15,8
774505,851,1793.03,23,15,8
774566,183,1576.09,22,15,8
774570,36,1845.08,21,15,8
774503,432,1401.57,21,15,8
774572,430,1835.51,18,15,8
774549,593,1630.25,17,15,8
774513,1262,1286.28,13,15,8
774813,1510,211215.94,9975,15,8
774814,1510,49010.15,3226,15,8
774821,679,45926.65,2170,15,8
774946,897,27389.79,1648,15,8
774818,1524,24718.75,1576,15,8
774817,1524,20388.16,1196,15,8
774854,276,11702.4,1178,15,8
774820,1192,22359.66,1082,15,8
774849,154,15749.92,1004,16,8
774850,1237,17117.48,996,16,8
774312,584,22692.0,977,16,8
774826,234,18936.77,916,16,8
774848,897,16821.4,901,16,8
774305,317,17370.38,865,16,8
774824,1192,28669.7,840,16,8
774825,1385,10807.6,833,16,8
774823,1192,14331.53,781,16,8
774948,1510,9603.03,770,16,8
774819,1192,15818.71,755,16,8
774839,904,13674.56,697,16,8
774843,8,16051.98,675,16,8
774421,845,7603.71,662,16,8
774841,234,10789.9,660,16,8
774844,227,11906.8,638,16,8
774832,307,9135.34,484,16,8
774968,329,9525.25,480,16,8
774916,377,5011.71,460,16,8
774846,154,9029.05,453,16,8
774816,1192,10365.61,452,16,8
774834,1385,7954.06,413,16,8
774900,1271,5847.14,407,16,8
774311,1278,5716.63,385,16,8
774887,1328,9638.15,379,16,8
774313,1278,5264.74,349,16,8
774931,244,5668.0,340,16,8
774893,290,5602.76,324,16,8
774947,1510,13292.76,316,16,8
774905,1180,5453.7,309,16,8
774855,307,5412.43,302,16,8
774927,71,3521.12,279,16,8
774907,754,18905.58,266,16,8
774833,1385,3320.37,258,16,8
774876,676,8899.85,239,16,8
774842,1306,5960.97,239,16,8
774932,244,1994.9,223,16,8
774815,1192,3759.0,222,16,8
774297,1287,2352.37,222,16,8
774910,413,1863.96,208,16,8
774711,1192,4852.56,207,16,8
774871,1186,12118.32,206,16,8
774886,337,8081.62,201,16,8
774853,891,3634.61,201,16,8
774840,1306,3885.39,198,17,8
774878,1305,12662.35,182,17,8
774899,530,4558.71,177,17,8
774895,305,3566.76,173,17,8
774859,329,5008.67,172,17,8
774904,1305,5133.7,171,17,8
774861,66,3968.3,162,17,8
774918,271,2349.37,160,17,8
774864,165,3901.57,143,17,8
774937,240,3873.04,138,17,8
774884,238,2342.37,130,17,8
774717,291,2075.96,127,17,8
774909,710,2356.65,122,17,8
774829,154,1700.0,118,17,8
774938,591,1739.38,118,17,8
775006,1162,1529.52,117,17,8
774868,618,1767.9,115,17,8
774835,1306,4125.84,115,17,8
774827,1306,5104.35,115,17,8
774847,1237,7201.37,111,17,8
774862,337,5534.81,107,17,8
774923,337,2013.65,106,17,8
774894,60,1414.87,100,17,8
774911,615,1360.23,99,17,8
774880,1614,910.68,96,17,8
774870,767,2348.79,95,17,8
774836,897,9400.8,92,17,8
774921,728,1648.92,91,17,8
774892,172,2706.6,85,17,8
774863,932,5148.96,84,17,8
774838,1306,4501.69,84,17,8
774912,168,1497.54,84,17,8
774926,337,4765.09,84,17,8
774903,468,6464.9,83,17,8
774969,329,1482.78,83,17,8
774929,879,1234.65,81,17,8
774901,4,1833.64,80,17,8
774883,1148,2668.91,80,17,8
774917,1226,3165.27,77,17,8
774852,8,1986.58,75,17,8
774645,1614,4117.12,73,17,8
