,NotaFiscal,DataEmissao,DataEmbarque,DataDespacho,Romaneio,TranspRedespacho,Tipo,Faixa,ValorNF,CustoTransporte
61,772646,2017-09-01,2017-09-01,2017-09-02,4,1637,8,14,2155.55,180.45781881720436
62,772606,2017-09-01,2017-09-01,2017-09-02,4,183,8,14,2237.19,180.5570158064516
63,772608,2017-09-01,2017-09-01,2017-09-02,4,307,8,14,1249.83,179.35732032258068
64,772603,2017-09-01,2017-09-01,2017-09-02,4,1465,8,14,2208.83,180.52255688172045
65,772601,2017-09-01,2017-09-01,2017-09-02,4,227,8,14,1372.53,179.50640741935484
66,772626,2017-09-01,2017-09-01,2017-09-02,4,932,8,14,1192.06,179.2871266666667
67,772572,2017-09-01,2017-09-01,2017-09-02,4,164,8,14,1246.0,179.35266666666666
68,772567,2017-09-01,2017-09-01,2017-09-02,4,957,8,14,1518.83,179.68416978494625
69,772623,2017-09-01,2017-09-01,2017-09-02,4,419,8,14,1801.95,180.0281758064516
70,772565,2017-09-01,2017-09-01,2017-09-02,4,957,8,14,1415.83,179.55901924731182
71,772614,2017-09-01,2017-09-01,2017-09-02,4,213,8,14,1254.3,68.22296666666666
72,772594,2017-09-01,2017-09-01,2017-09-02,4,615,8,14,1253.81,68.22237129032258
73,772620,2017-09-01,2017-09-01,2017-09-02,4,470,8,14,2032.88,69.16898322580646
74,772861,2017-09-01,2017-09-01,2017-09-02,4,183,8,14,3158.71,70.53692720430108
75,772675,2017-09-01,2017-09-01,2017-09-02,4,1628,8,14,272.58,67.03012408602152
76,772676,2017-09-01,2017-09-01,2017-09-02,4,1628,8,14,160.0,66.89333333333333
77,768925,2017-09-01,2017-09-01,2017-09-02,4,1506,8,14,3398.4,70.82816344086022
78,768926,2017-09-01,2017-09-01,2017-09-02,4,1506,8,14,3398.4,70.82816344086022
79,768927,2017-09-01,2017-09-01,2017-09-02,4,1506,8,14,3398.4,70.82816344086022
80,768928,2017-09-01,2017-09-01,2017-09-02,4,1506,8,14,3398.4,70.82816344086022
81,768929,2017-09-01,2017-09-01,2017-09-02,4,1506,8,14,3398.4,70.82816344086022
82,768930,2017-09-01,2017-09-01,2017-09-02,4,1506,8,14,3398.4,70.82816344086022
83,768931,2017-09-01,2017-09-01,2017-09-02,4,1506,8,14,3398.4,70.82816344086022
84,768932,2017-09-01,2017-09-01,2017-09-02,4,1506,8,14,3398.4,70.82816344086022
85,768934,2017-09-01,2017-09-01,2017-09-02,4,1506,8,14,3398.4,70.82816344086022
86,768960,2017-09-01,2017-09-01,2017-09-02,4,1506,8,14,2124.0,69.27969892473119
87,768967,2017-09-01,2017-09-01,2017-09-02,4,1506,8,14,2124.0,69.27969892473119
88,768969,2017-09-01,2017-09-01,2017-09-02,4,1506,8,14,2124.0,69.27969892473119
89,768970,2017-09-01,2017-09-01,2017-09-02,4,1506,8,14,2124.0,69.27969892473119
90,768976,2017-09-01,2017-09-01,2017-09-02,4,1506,8,14,2124.0,69.27969892473119
91,768977,2017-09-01,2017-09-01,2017-09-02,4,1506,8,14,2124.0,69.27969892473119
92,768978,2017-09-01,2017-09-01,2017-09-02,4,1506,8,14,2124.0,69.27969892473119
93,768979,2017-09-01,2017-09-01,2017-09-02,4,1506,8,14,2124.0,69.27969892473119
94,768980,2017-09-01,2017-09-01,2017-09-02,4,1506,8,14,2124.0,69.27969892473119
95,768981,2017-09-01,2017-09-01,2017-09-02,4,1506,8,14,2124.0,69.27969892473119
96,768982,2017-09-01,2017-09-01,2017-09-02,4,1506,8,14,2124.0,69.27969892473119
97,768983,2017-09-01,2017-09-01,2017-09-02,4,1506,8,14,2124.0,69.27969892473119
98,768984,2017-09-01,2017-09-01,2017-09-02,4,1506,8,14,2124.0,69.27969892473119
99,768985,2017-09-01,2017-09-01,2017-09-02,4,1506,8,14,2124.0,69.27969892473119
100,768986,2017-09-01,2017-09-01,2017-09-02,4,1506,8,14,2124.0,69.27969892473119
101,768987,2017-09-01,2017-09-01,2017-09-02,4,1506,8,14,2124.0,69.27969892473119
102,768989,2017-09-01,2017-09-01,2017-09-02,4,1506,8,14,1699.2,68.76354408602151
103,768991,2017-09-01,2017-09-01,2017-09-02,4,1506,8,14,1699.2,68.76354408602151
104,768992,2017-09-01,2017-09-01,2017-09-02,4,1506,8,14,1699.2,68.76354408602151
105,768993,2017-09-01,2017-09-01,2017-09-02,4,1506,8,14,1699.2,68.76354408602151
106,772971,2017-09-02,2017-09-02,2017-09-02,4,708,8,14,197917.73,2001.4871343010757
107,772972,2017-09-02,2017-09-02,2017-09-02,4,708,8,14,68652.4,727.5421634408602
108,772877,2017-09-02,2017-09-02,2017-09-02,4,529,8,14,38828.24,471.13968946236565
109,772871,2017-09-02,2017-09-02,2017-09-02,4,729,8,14,15410.52,391.5536425806452
110,772658,2017-09-02,2017-09-02,2017-09-02,4,1506,8,14,28059.46,403.8238600000001
111,772872,2017-09-02,2017-09-02,2017-09-02,4,1492,8,14,18621.58,331.504715483871
112,772881,2017-09-02,2017-09-02,2017-09-02,4,129,8,14,14835.48,316.3398843010753
113,772879,2017-09-02,2017-09-02,2017-09-06,5,767,4,6,17862.65,194.3010752688172
114,772880,2017-09-02,2017-09-02,2017-09-06,5,305,4,6,10511.03,155.794623655914
115,772886,2017-09-02,2017-09-02,2017-09-06,5,1237,4,6,19462.2,151.51612903225808
116,772883,2017-09-02,2017-09-02,2017-09-06,5,137,4,6,12212.01,146.6795698924731
117,772870,2017-09-02,2017-09-02,2017-09-06,5,1262,4,6,11441.01,142.58709677419355
118,772888,2017-09-02,2017-09-02,2017-09-06,5,767,4,6,7921.17,116.73010752688172
119,772604,2017-09-02,2017-09-02,2017-09-06,5,168,4,6,6826.73,101.4763440860215
120,772610,2017-09-02,2017-09-02,2017-09-06,5,453,4,6,8020.33,98.5
121,772609,2017-09-02,2017-09-02,2017-09-06,5,1385,4,6,10092.28,97.75591397849465
122,772918,2017-09-02,2017-09-02,2017-09-06,5,1510,4,6,6798.53,95.89569892473118
123,772618,2017-09-02,2017-09-02,2017-09-06,5,1148,4,6,6442.92,95.70967741935485
124,772625,2017-09-02,2017-09-02,2017-09-06,5,673,4,6,8419.83,95.33763440860214
125,772876,2017-09-02,2017-09-02,2017-09-06,5,129,4,6,8467.35,91.98924731182797
126,772621,2017-09-02,2017-09-02,2017-09-06,5,7,4,6,9728.51,89.94301075268817
127,772949,2017-09-02,2017-09-02,2017-09-06,5,1620,4,6,6014.99,59.13978494623656
128,772961,2017-09-02,2017-09-02,2017-09-06,5,305,4,6,2108.61,59.13978494623656
129,772611,2017-09-02,2017-09-02,2017-09-06,5,1139,4,6,5020.16,59.13978494623656
130,772622,2017-09-02,2017-09-02,2017-09-06,5,227,4,6,5708.49,59.13978494623656
131,772955,2017-09-02,2017-09-02,2017-09-06,5,1354,4,6,1454.78,59.13978494623656
132,772600,2017-09-02,2017-09-02,2017-09-06,5,154,4,6,4126.53,59.13978494623656
133,772929,2017-09-02,2017-09-02,2017-09-06,5,1381,4,6,3412.29,59.13978494623656
134,772941,2017-09-02,2017-09-02,2017-09-06,5,1536,4,6,2724.94,59.13978494623656
135,772619,2017-09-02,2017-09-02,2017-09-06,5,1152,4,6,3748.21,59.13978494623656
136,772973,2017-09-02,2017-09-02,2017-09-06,5,708,4,6,5593.16,59.13978494623656
137,772960,2017-09-02,2017-09-02,2017-09-06,5,478,4,6,1511.11,59.13978494623656
138,772974,2017-09-02,2017-09-02,2017-09-06,5,708,4,6,1847.98,59.13978494623656
139,772882,2017-09-02,2017-09-02,2017-09-06,5,129,4,6,1236.76,59.13978494623656
140,772950,2017-09-02,2017-09-02,2017-09-06,5,36,4,6,269.12,59.13978494623656
141,772660,2017-09-02,2017-09-02,2017-09-06,5,1506,4,6,159.83,59.13978494623656
142,772659,2017-09-02,2017-09-02,2017-09-06,5,1506,4,6,424.17,59.13978494623656
143,772661,2017-09-02,2017-09-02,2017-09-06,5,1506,4,6,99.57,59.13978494623656
144,773336,2017-09-04,2017-09-04,2017-09-06,5,1237,4,6,70265.92,783.9892473118279
145,772975,2017-09-04,2017-09-04,2017-09-06,5,584,4,6,29036.58,360.04623655913974
146,772988,2017-09-04,2017-09-04,2017-09-06,5,98,4,6,15878.43,221.2741935483871
147,773003,2017-09-04,2017-09-04,2017-09-06,5,615,4,6,19029.98,220.15806451612903
148,772885,2017-09-04,2017-09-04,2017-09-06,5,325,4,6,19625.21,219.2279569892473
149,772992,2017-09-04,2017-09-04,2017-09-06,5,617,4,6,8330.3,166.3978494623656
150,773535,2017-09-04,2017-09-04,2017-09-06,5,897,4,6,11433.06,162.67741935483872
151,773001,2017-09-04,2017-09-04,2017-09-06,5,615,4,6,10345.2,136.63440860215053
152,773536,2017-09-04,2017-09-04,2017-09-06,5,1237,4,6,5784.34,126.40322580645162
153,772920,2017-09-04,2017-09-04,2017-09-06,5,808,4,6,11592.72,120.26451612903226
154,772999,2017-09-04,2017-09-04,2017-09-06,5,1429,4,6,10556.39,98.68602150537636
155,772978,2017-09-04,2017-09-04,2017-09-06,5,584,4,6,7212.85,96.08172043010752
156,773369,2017-09-04,2017-09-04,2017-09-06,5,337,4,6,5193.07,88.64086021505376
157,773002,2017-09-04,2017-09-04,2017-09-06,5,615,4,6,7856.71,59.13978494623656
158,772892,2017-09-04,2017-09-04,2017-09-06,5,1192,4,6,6260.7,59.13978494623656
159,772991,2017-09-04,2017-09-04,2017-09-06,5,617,4,6,2821.13,59.13978494623656
160,772983,2017-09-04,2017-09-04,2017-09-06,5,886,4,6,2676.43,59.13978494623656
161,772866,2017-09-04,2017-09-04,2017-09-06,5,148,4,6,6226.46,59.13978494623656
162,772671,2017-09-04,2017-09-04,2017-09-06,5,1628,4,6,848.69,59.13978494623656
163,772985,2017-09-04,2017-09-04,2017-09-06,5,98,4,6,3935.77,59.13978494623656
164,772944,2017-09-04,2017-09-04,2017-09-06,5,615,4,6,4635.0,59.13978494623656
165,773386,2017-09-04,2017-09-04,2017-09-06,5,1381,4,6,3765.79,59.13978494623656
166,772894,2017-09-04,2017-09-04,2017-09-06,5,397,4,6,2596.06,59.13978494623656
167,772922,2017-09-04,2017-09-04,2017-09-06,5,382,4,6,5932.54,59.13978494623656
168,772897,2017-09-04,2017-09-04,2017-09-06,5,264,4,6,1666.83,59.13978494623656
169,772891,2017-09-04,2017-09-04,2017-09-06,5,1192,4,6,1612.13,59.13978494623656
170,772933,2017-09-04,2017-09-04,2017-09-06,5,1210,4,6,2037.15,59.13978494623656
171,772927,2017-09-04,2017-09-04,2017-09-06,5,891,4,6,2416.55,59.13978494623656
172,772889,2017-09-04,2017-09-04,2017-09-06,5,1625,4,6,2070.19,59.13978494623656
173,772957,2017-09-04,2017-09-04,2017-09-06,5,1247,4,6,1584.21,59.13978494623656
174,772998,2017-09-04,2017-09-04,2017-09-06,5,432,4,6,2972.02,59.13978494623656
175,772943,2017-09-04,2017-09-04,2017-09-06,5,710,4,6,2720.99,59.13978494623656
176,772919,2017-09-04,2017-09-04,2017-09-06,5,432,4,6,2446.33,59.13978494623656
177,772924,2017-09-04,2017-09-04,2017-09-06,5,851,4,6,2614.31,59.13978494623656
178,773005,2017-09-04,2017-09-04,2017-09-06,5,615,4,6,3004.63,59.13978494623656
179,772896,2017-09-04,2017-09-04,2017-09-06,5,21,4,6,1229.08,59.13978494623656
180,772899,2017-09-04,2017-09-04,2017-09-06,5,753,4,6,3313.79,59.13978494623656
181,772928,2017-09-04,2017-09-04,2017-09-06,5,8,4,6,2329.94,59.13978494623656
182,772979,2017-09-04,2017-09-04,2017-09-06,5,584,4,6,1225.96,59.13978494623656
183,772946,2017-09-04,2017-09-04,2017-09-06,5,487,4,6,2141.39,59.13978494623656
184,773000,2017-09-04,2017-09-04,2017-09-06,5,1313,4,6,5446.75,59.13978494623656
185,772937,2017-09-04,2017-09-04,2017-09-06,5,615,4,6,1354.63,59.13978494623656
186,772959,2017-09-04,2017-09-04,2017-09-06,5,593,4,6,1645.47,59.13978494623656
187,772947,2017-09-04,2017-09-04,2017-09-06,5,328,4,6,2385.88,59.13978494623656
188,772907,2017-09-04,2017-09-04,2017-09-06,5,1210,4,6,2321.1,59.13978494623656
189,772875,2017-09-04,2017-09-04,2017-09-06,5,40,4,6,2254.24,59.13978494623656
190,772909,2017-09-04,2017-09-04,2017-09-06,5,1306,4,6,2837.61,59.13978494623656
191,772932,2017-09-04,2017-09-04,2017-09-06,5,530,4,6,2948.42,59.13978494623656
192,772953,2017-09-04,2017-09-04,2017-09-06,5,1306,4,6,1772.45,59.13978494623656
193,772976,2017-09-04,2017-09-04,2017-09-06,5,584,4,6,1470.63,59.13978494623656
194,772990,2017-09-04,2017-09-04,2017-09-06,5,617,4,6,1398.23,59.13978494623656
195,772893,2017-09-04,2017-09-04,2017-09-06,5,1210,4,6,2898.1,59.13978494623656
196,772981,2017-09-04,2017-09-04,2017-09-06,5,584,4,6,1230.33,59.13978494623656
197,772863,2017-09-04,2017-09-04,2017-09-06,5,584,4,6,1332.55,59.13978494623656
198,772855,2017-09-04,2017-09-04,2017-09-06,5,1491,4,6,2162.82,59.13978494623656
199,772940,2017-09-04,2017-09-04,2017-09-06,5,8,4,6,2414.73,59.13978494623656
200,772930,2017-09-04,2017-09-04,2017-09-06,5,530,4,6,1288.99,59.13978494623656
201,772954,2017-09-04,2017-09-04,2017-09-06,5,584,4,6,1256.23,59.13978494623656
202,772890,2017-09-04,2017-09-04,2017-09-06,5,8,4,6,1413.64,59.13978494623656
203,772995,2017-09-04,2017-09-04,2017-09-06,5,1278,4,6,3823.98,59.13978494623656
204,772931,2017-09-04,2017-09-04,2017-09-06,5,679,4,6,1348.35,59.13978494623656
205,772977,2017-09-04,2017-09-04,2017-09-06,5,584,4,6,1437.28,59.13978494623656
206,772942,2017-09-04,2017-09-04,2017-09-06,5,1642,4,6,1894.64,59.13978494623656
207,772939,2017-09-04,2017-09-04,2017-09-06,5,481,4,6,1228.01,59.13978494623656
208,773004,2017-09-04,2017-09-04,2017-09-06,5,329,4,6,1260.32,59.13978494623656
209,772962,2017-09-04,2017-09-04,2017-09-06,5,36,4,6,1832.15,59.13978494623656
210,772984,2017-09-04,2017-09-04,2017-09-06,5,886,4,6,1536.46,59.13978494623656
211,772956,2017-09-04,2017-09-04,2017-09-06,5,1306,4,6,1582.02,59.13978494623656
212,772948,2017-09-04,2017-09-04,2017-09-06,5,8,4,6,1105.23,59.13978494623656
213,773338,2017-09-05,2017-09-05,2017-09-06,5,30,4,6,58797.3,572.110752688172
214,773362,2017-09-05,2017-09-05,2017-09-06,5,371,4,6,32288.41,440.5935483870968
215,773354,2017-09-05,2017-09-05,2017-09-06,5,1364,4,6,39550.44,430.73440860215055
216,773351,2017-09-05,2017-09-05,2017-09-06,5,1492,4,6,30308.15,276.7086021505376
217,772982,2017-09-05,2017-09-05,2017-09-06,5,886,4,6,18465.55,265.7333333333333
218,773598,2017-09-05,2017-09-05,2017-09-06,5,1220,4,6,15382.97,235.41182795698924
219,773329,2017-09-05,2017-09-05,2017-09-06,5,329,4,6,13833.99,202.85806451612905
220,772980,2017-09-05,2017-09-05,2017-09-06,5,584,4,6,16836.73,198.3935483870968
221,773332,2017-09-05,2017-09-05,2017-09-06,5,329,4,6,12756.12,177.7451612903226
222,773339,2017-09-05,2017-09-05,2017-09-06,5,329,4,6,12779.69,145.3774193548387
223,772878,2017-09-05,2017-09-05,2017-09-06,5,40,4,6,14567.76,134.4021505376344
224,773345,2017-09-05,2017-09-05,2017-09-06,5,1492,4,6,9231.26,112.82365591397848
225,773484,2017-09-05,2017-09-05,2017-09-06,5,282,4,6,6932.29,87.71075268817205
226,773387,2017-09-05,2017-09-05,2017-09-06,5,110,4,6,5089.89,59.13978494623656
227,772901,2017-09-05,2017-09-05,2017-09-06,5,844,4,6,5245.57,59.13978494623656
228,773537,2017-09-05,2017-09-05,2017-09-06,5,808,4,6,3367.89,59.13978494623656
229,773430,2017-09-05,2017-09-05,2017-09-06,5,173,4,6,15112.95,59.13978494623656
230,772911,2017-09-05,2017-09-05,2017-09-06,5,1369,4,6,2184.55,59.13978494623656
231,772906,2017-09-05,2017-09-05,2017-09-06,5,481,4,6,6205.28,59.13978494623656
232,773587,2017-09-05,2017-09-05,2017-09-06,5,1278,4,6,2496.0,59.13978494623656
233,772657,2017-09-05,2017-09-05,2017-09-06,5,1628,4,6,2194.14,59.13978494623656
234,772945,2017-09-05,2017-09-05,2017-09-06,5,177,4,6,4052.57,59.13978494623656
235,773538,2017-09-05,2017-09-05,2017-09-06,5,897,4,6,5053.09,59.13978494623656
236,773463,2017-09-05,2017-09-05,2017-09-06,5,290,4,6,2104.12,59.13978494623656
237,772935,2017-09-05,2017-09-05,2017-09-06,5,128,4,6,4856.57,59.13978494623656
238,773487,2017-09-05,2017-09-05,2017-09-06,5,356,4,6,2057.04,59.13978494623656
239,773361,2017-09-05,2017-09-05,2017-09-06,5,1492,4,6,5351.16,59.13978494623656
240,773359,2017-09-05,2017-09-05,2017-09-06,5,1306,4,6,1446.0,59.13978494623656
241,773540,2017-09-05,2017-09-05,2017-09-06,5,179,4,6,3128.0,59.13978494623656
242,773464,2017-09-05,2017-09-05,2017-09-06,5,708,4,6,3998.36,59.13978494623656
243,773335,2017-09-05,2017-09-05,2017-09-06,5,329,4,6,2630.94,59.13978494623656
244,772902,2017-09-05,2017-09-05,2017-09-06,5,1210,4,6,1791.14,59.13978494623656
245,772989,2017-09-05,2017-09-05,2017-09-06,5,98,4,6,1845.11,59.13978494623656
246,773341,2017-09-05,2017-09-05,2017-09-06,5,1492,4,6,3493.51,59.13978494623656
247,773393,2017-09-05,2017-09-05,2017-09-06,5,1303,4,6,1527.65,59.13978494623656
248,773330,2017-09-05,2017-09-05,2017-09-06,5,1237,4,6,2540.59,59.13978494623656
249,773541,2017-09-05,2017-09-05,2017-09-06,5,179,4,6,1223.93,59.13978494623656
250,773428,2017-09-05,2017-09-05,2017-09-06,5,708,4,6,3172.78,59.13978494623656
251,772915,2017-09-05,2017-09-05,2017-09-06,5,1192,4,6,1216.18,59.13978494623656
252,773372,2017-09-05,2017-09-05,2017-09-06,5,1381,4,6,3502.39,59.13978494623656
253,773440,2017-09-05,2017-09-05,2017-09-06,5,1170,4,6,1389.01,59.13978494623656
254,772898,2017-09-05,2017-09-05,2017-09-06,5,11,4,6,1348.32,59.13978494623656
255,773481,2017-09-05,2017-09-05,2017-09-06,5,615,4,6,2333.61,59.13978494623656
256,773420,2017-09-05,2017-09-05,2017-09-06,5,179,4,6,1502.59,59.13978494623656
257,772913,2017-09-05,2017-09-05,2017-09-06,5,974,4,6,1818.64,59.13978494623656
258,773549,2017-09-05,2017-09-05,2017-09-06,5,1192,4,6,1573.09,59.13978494623656
259,772887,2017-09-05,2017-09-05,2017-09-06,5,40,4,6,2406.59,59.13978494623656
260,772938,2017-09-05,2017-09-05,2017-09-06,5,1306,4,6,2082.28,59.13978494623656
261,772916,2017-09-05,2017-09-05,2017-09-06,5,738,4,6,2505.9,59.13978494623656
262,773328,2017-09-05,2017-09-05,2017-09-06,5,1237,4,6,2530.69,59.13978494623656
263,772925,2017-09-05,2017-09-05,2017-09-06,5,1542,4,6,2334.34,59.13978494623656
264,772926,2017-09-05,2017-09-05,2017-09-06,5,1306,4,6,2182.19,59.13978494623656
265,772923,2017-09-05,2017-09-05,2017-09-06,5,1369,4,6,1932.31,59.13978494623656
266,773331,2017-09-05,2017-09-05,2017-09-06,5,1237,4,6,1894.69,59.13978494623656
267,772936,2017-09-05,2017-09-05,2017-09-06,5,227,4,6,1419.3,59.13978494623656
268,772952,2017-09-05,2017-09-05,2017-09-06,5,432,4,6,2362.32,59.13978494623656
269,772910,2017-09-05,2017-09-05,2017-09-06,5,728,4,6,1344.69,59.13978494623656
270,773333,2017-09-05,2017-09-05,2017-09-06,5,329,4,6,1581.43,59.13978494623656
271,772917,2017-09-05,2017-09-05,2017-09-06,5,432,4,6,1505.42,59.13978494623656
272,772908,2017-09-05,2017-09-05,2017-09-06,5,1192,4,6,1356.38,59.13978494623656
273,773353,2017-09-05,2017-09-05,2017-09-06,5,1492,4,6,1574.9,59.13978494623656
274,772900,2017-09-05,2017-09-05,2017-09-06,5,337,4,6,1698.91,59.13978494623656
275,773356,2017-09-05,2017-09-05,2017-09-06,5,371,4,6,1725.73,59.13978494623656
276,772921,2017-09-05,2017-09-05,2017-09-06,5,140,4,6,1253.02,59.13978494623656
277,772903,2017-09-05,2017-09-05,2017-09-06,5,432,4,6,1596.8,59.13978494623656
278,772912,2017-09-05,2017-09-05,2017-09-06,5,238,4,6,2099.34,59.13978494623656
279,772904,2017-09-05,2017-09-05,2017-09-06,5,679,4,6,2440.07,59.13978494623656
280,772874,2017-09-05,2017-09-05,2017-09-06,5,71,4,6,1793.72,59.13978494623656
281,773546,2017-09-06,2017-09-06,2017-09-06,5,329,4,6,48102.38,899.8806451612903
282,773871,2017-09-06,2017-09-06,2017-09-06,5,1406,4,6,63386.58,803.3354838709678
283,773784,2017-09-06,2017-09-06,2017-09-06,5,1305,4,6,52589.38,797.9408602150537
284,773786,2017-09-06,2017-09-06,2017-09-06,5,238,4,6,63427.32,498.2602150537634
285,773790,2017-09-06,2017-09-06,2017-09-06,5,129,4,6,41490.98,486.5408602150537
286,773408,2017-09-06,2017-09-06,2017-09-06,5,21,4,6,27643.98,418.8290322580645
287,773789,2017-09-06,2017-09-06,2017-09-06,5,729,4,6,30612.47,397.06451612903226
288,773805,2017-09-06,2017-09-06,2017-09-06,5,1217,4,6,37641.65,392.2279569892473
289,773374,2017-09-06,2017-09-06,2017-09-06,5,59,4,6,32851.66,389.8096774193549
290,773800,2017-09-06,2017-09-06,2017-09-06,5,579,4,6,27636.44,376.6021505376344
291,773880,2017-09-06,2017-09-06,2017-09-06,5,1464,4,6,21884.96,349.44301075268817
