,NotaFiscal,DataEmissao,DataEmbarque,DataDespacho,Romaneio,TranspRedespacho,Tipo,Faixa,ValorNF,CustoTransporte
43,772568,2017-09-01,2017-09-01,2017-09-01,2,312,4,6,6436.15,59.13978494623656
44,772554,2017-09-01,2017-09-01,2017-09-01,2,1305,4,6,10550.62,134.96021505376345
45,772575,2017-09-01,2017-09-01,2017-09-01,2,684,4,6,13717.4,185.18602150537637
46,772608,2017-09-01,2017-09-01,2017-09-01,2,307,4,6,1249.83,59.13978494623656
47,768980,2017-09-01,2017-09-01,2017-09-01,2,1506,4,6,2124.0,59.13978494623656
48,768982,2017-09-01,2017-09-01,2017-09-01,2,1506,4,6,2124.0,59.13978494623656
49,772582,2017-09-01,2017-09-01,2017-09-01,2,1306,4,6,2110.92,59.13978494623656
50,772645,2017-09-01,2017-09-01,2017-09-01,2,957,4,6,33225.67,404.8774193548388
51,772599,2017-09-01,2017-09-01,2017-09-01,2,686,4,6,3123.62,59.13978494623656
52,772624,2017-09-01,2017-09-01,2017-09-01,2,891,4,6,3857.4,59.13978494623656
53,772603,2017-09-01,2017-09-01,2017-09-01,2,1465,4,6,2208.83,59.13978494623656
54,768979,2017-09-01,2017-09-01,2017-09-01,2,1506,4,6,2124.0,59.13978494623656
55,772646,2017-09-01,2017-09-01,2017-09-01,2,1637,4,6,2155.55,59.13978494623656
56,772676,2017-09-01,2017-09-01,2017-09-01,2,1628,4,6,160.0,59.13978494623656
57,768934,2017-09-01,2017-09-01,2017-09-01,2,1506,4,6,3398.4,59.13978494623656
58,772547,2017-09-01,2017-09-01,2017-09-01,2,1638,4,6,36616.69,934.6666666666666
59,772577,2017-09-01,2017-09-01,2017-09-02,3,498,4,6,7314.51,165.65376344086022
60,772587,2017-09-01,2017-09-01,2017-09-02,3,164,4,6,3873.6,59.13978494623656
61,772553,2017-09-01,2017-09-01,2017-09-02,3,110,4,6,61153.34,785.4774193548386
62,768984,2017-09-01,2017-09-01,2017-09-02,3,1506,4,6,2124.0,59.13978494623656
63,768925,2017-09-01,2017-09-01,2017-09-02,3,1506,4,6,3398.4,59.13978494623656
64,772560,2017-09-01,2017-09-01,2017-09-02,3,8,4,6,15379.1,198.57956989247316
65,768978,2017-09-01,2017-09-01,2017-09-02,3,1506,4,6,2124.0,59.13978494623656
66,772626,2017-09-01,2017-09-01,2017-09-02,3,932,4,6,1192.06,59.13978494623656
67,772607,2017-09-01,2017-09-01,2017-09-02,3,1152,4,6,1247.4,59.13978494623656
68,772592,2017-09-01,2017-09-01,2017-09-02,3,1558,4,6,25557.67,290.8462365591397
69,772567,2017-09-01,2017-09-01,2017-09-02,3,957,4,6,1518.83,59.13978494623656
70,772605,2017-09-01,2017-09-01,2017-09-02,3,89,4,6,2814.38,59.13978494623656
71,772633,2017-09-01,2017-09-01,2017-09-02,3,897,4,6,2490.34,59.13978494623656
72,772578,2017-09-01,2017-09-01,2017-09-02,3,37,4,6,9311.72,139.4247311827957
73,768986,2017-09-01,2017-09-01,2017-09-02,3,1506,4,6,2124.0,59.13978494623656
74,768932,2017-09-01,2017-09-01,2017-09-02,3,1506,4,6,3398.4,59.13978494623656
75,772613,2017-09-01,2017-09-01,2017-09-02,3,1634,4,6,2288.34,59.13978494623656
76,768981,2017-09-01,2017-09-01,2017-09-02,3,1506,4,6,2124.0,59.13978494623656
77,772647,2017-09-01,2017-09-01,2017-09-02,3,178,4,6,7491.86,116.17204301075267
78,772557,2017-09-01,2017-09-01,2017-09-02,3,808,4,6,1660.55,59.13978494623656
79,768992,2017-09-01,2017-09-01,2017-09-02,3,1506,4,6,1699.2,59.13978494623656
80,768928,2017-09-01,2017-09-01,2017-09-02,3,1506,4,6,3398.4,59.13978494623656
81,772579,2017-09-01,2017-09-01,2017-09-02,3,129,4,6,1510.44,59.13978494623656
82,768969,2017-09-01,2017-09-01,2017-09-02,3,1506,4,6,2124.0,59.13978494623656
83,768987,2017-09-01,2017-09-01,2017-09-02,3,1506,4,6,2124.0,59.13978494623656
84,772632,2017-09-01,2017-09-01,2017-09-02,3,897,4,6,2728.49,59.13978494623656
85,768967,2017-09-01,2017-09-01,2017-09-02,3,1506,4,6,2124.0,59.13978494623656
86,772562,2017-09-01,2017-09-01,2017-09-02,3,932,4,6,9301.41,143.51720430107528
87,768985,2017-09-01,2017-09-01,2017-09-02,3,1506,4,6,2124.0,59.13978494623656
88,772580,2017-09-01,2017-09-01,2017-09-02,3,129,4,6,6811.28,88.26881720430109
89,772555,2017-09-01,2017-09-01,2017-09-02,3,8,4,6,63460.75,784.1752688172043
90,772571,2017-09-01,2017-09-01,2017-09-02,3,312,4,6,10836.37,97.01182795698924
91,768976,2017-09-01,2017-09-01,2017-09-02,3,1506,4,6,2124.0,59.13978494623656
92,771996,2017-09-01,2017-09-01,2017-09-02,3,745,4,6,5416.8,176.81505376344086
93,772548,2017-09-01,2017-09-01,2017-09-02,3,1638,4,6,11700.52,293.0784946236559
94,772612,2017-09-01,2017-09-01,2017-09-02,3,154,4,6,2707.48,59.13978494623656
95,768993,2017-09-01,2017-09-01,2017-09-02,3,1506,4,6,1699.2,59.13978494623656
96,772590,2017-09-01,2017-09-01,2017-09-02,3,1237,4,6,10433.4,287.1258064516129
97,772589,2017-09-01,2017-09-01,2017-09-02,3,1380,4,6,12773.68,208.252688172043
98,772572,2017-09-01,2017-09-01,2017-09-02,3,164,4,6,1246.0,59.13978494623656
99,772617,2017-09-01,2017-09-01,2017-09-02,3,234,4,6,4023.4,59.13978494623656
100,768960,2017-09-01,2017-09-01,2017-09-02,3,1506,4,6,2124.0,59.13978494623656
101,772556,2017-09-01,2017-09-01,2017-09-02,3,808,4,6,10967.76,162.86344086021506
102,772561,2017-09-01,2017-09-01,2017-09-02,3,8,4,6,1524.65,59.13978494623656
103,772634,2017-09-01,2017-09-01,2017-09-02,3,897,4,6,1452.6,59.13978494623656
104,768991,2017-09-01,2017-09-01,2017-09-02,3,1506,4,6,1699.2,59.13978494623656
105,768930,2017-09-01,2017-09-01,2017-09-02,3,1506,4,6,3398.4,59.13978494623656
106,772618,2017-09-02,2017-09-02,2017-09-02,3,1148,4,6,6442.92,95.70967741935485
107,772882,2017-09-02,2017-09-02,2017-09-02,3,129,4,6,1236.76,59.13978494623656
108,772955,2017-09-02,2017-09-02,2017-09-02,3,1354,4,6,1454.78,59.13978494623656
109,772600,2017-09-02,2017-09-02,2017-09-02,3,154,4,6,4126.53,59.13978494623656
110,772949,2017-09-02,2017-09-02,2017-09-02,3,1620,4,6,6014.99,59.13978494623656
111,772880,2017-09-02,2017-09-02,2017-09-02,3,305,4,6,10511.03,155.794623655914
112,772660,2017-09-02,2017-09-02,2017-09-02,3,1506,4,6,159.83,59.13978494623656
113,772950,2017-09-02,2017-09-02,2017-09-02,3,36,4,6,269.12,59.13978494623656
114,772870,2017-09-02,2017-09-02,2017-09-02,3,1262,4,6,11441.01,142.58709677419355
115,772883,2017-09-02,2017-09-02,2017-09-02,3,137,4,6,12212.01,146.6795698924731
116,772621,2017-09-02,2017-09-02,2017-09-02,3,7,4,6,9728.51,89.94301075268817
117,772973,2017-09-02,2017-09-02,2017-09-02,3,708,4,6,5593.16,59.13978494623656
118,772961,2017-09-02,2017-09-02,2017-09-02,3,305,4,6,2108.61,59.13978494623656
119,772972,2017-09-02,2017-09-02,2017-09-02,3,708,4,6,68652.4,684.8397849462366
120,772918,2017-09-02,2017-09-02,2017-09-02,3,1510,4,6,6798.53,95.89569892473118
121,772619,2017-09-02,2017-09-02,2017-09-02,3,1152,4,6,3748.21,59.13978494623656
122,772622,2017-09-02,2017-09-02,2017-09-02,3,227,4,6,5708.49,59.13978494623656
123,772658,2017-09-02,2017-09-02,2017-09-02,3,1506,4,6,28059.46,322.4698924731183
124,772974,2017-09-02,2017-09-02,2017-09-02,3,708,4,6,1847.98,59.13978494623656
125,772625,2017-09-02,2017-09-02,2017-09-02,3,673,4,6,8419.83,95.33763440860214
126,772888,2017-09-02,2017-09-02,2017-09-02,3,767,4,6,7921.17,116.73010752688172
127,772604,2017-09-02,2017-09-02,2017-09-02,3,168,4,6,6826.73,101.4763440860215
128,772876,2017-09-02,2017-09-02,2017-09-02,3,129,4,6,8467.35,91.98924731182797
129,772659,2017-09-02,2017-09-02,2017-09-02,3,1506,4,6,424.17,59.13978494623656
130,772872,2017-09-02,2017-09-02,2017-09-02,3,1492,4,6,18621.58,242.1086021505376
131,772886,2017-09-02,2017-09-02,2017-09-02,3,1237,4,6,19462.2,151.51612903225808
132,772971,2017-09-02,2017-09-02,2017-09-02,3,708,4,6,197917.73,2159.804301075269
133,772881,2017-09-02,2017-09-02,2017-09-02,3,129,4,6,14835.48,228.15698924731183
134,772941,2017-09-02,2017-09-02,2017-09-02,3,1536,4,6,2724.94,59.13978494623656
135,772879,2017-09-02,2017-09-02,2017-09-02,3,767,4,6,17862.65,194.3010752688172
136,772609,2017-09-02,2017-09-02,2017-09-02,3,1385,4,6,10092.28,97.75591397849465
137,772871,2017-09-02,2017-09-02,2017-09-02,3,729,4,6,15410.52,326.56236559139785
138,772610,2017-09-02,2017-09-02,2017-09-02,3,453,4,6,8020.33,98.5
139,772611,2017-09-02,2017-09-02,2017-09-05,4,1139,6,12,5020.16,53.481892473118286
140,772661,2017-09-02,2017-09-02,2017-09-05,4,1506,6,12,99.57,42.58577419354839
141,772929,2017-09-02,2017-09-02,2017-09-05,4,1381,6,12,3412.29,49.833000000000006
142,772960,2017-09-02,2017-09-02,2017-09-05,4,478,6,12,1511.11,46.51904301075269
143,772877,2017-09-02,2017-09-02,2017-09-05,4,529,6,12,38828.24,145.26692473118277
144,772990,2017-09-04,2017-09-04,2017-09-05,4,617,6,12,1398.23,45.84024731182796
145,772983,2017-09-04,2017-09-04,2017-09-05,4,886,6,12,2676.43,52.51013978494624
146,772939,2017-09-04,2017-09-04,2017-09-05,4,481,6,12,1228.01,44.66624731182796
147,772946,2017-09-04,2017-09-04,2017-09-05,4,487,6,12,2141.39,47.25869892473119
148,772671,2017-09-04,2017-09-04,2017-09-05,4,1628,6,12,848.69,49.42998924731183
149,772988,2017-09-04,2017-09-04,2017-09-05,4,98,6,12,15878.43,91.82067741935484
150,773535,2017-09-04,2017-09-04,2017-09-05,4,897,6,12,11433.06,77.28587096774194
151,772999,2017-09-04,2017-09-04,2017-09-05,4,1429,6,12,10556.39,65.69031182795699
152,772933,2017-09-04,2017-09-04,2017-09-05,4,1210,6,12,2037.15,48.509193548387096
153,773369,2017-09-04,2017-09-04,2017-09-05,4,337,6,12,5193.07,58.251043010752696
154,772978,2017-09-04,2017-09-04,2017-09-05,4,584,6,12,7212.85,61.66155913978495
155,772896,2017-09-04,2017-09-04,2017-09-05,4,21,6,12,1229.08,46.46352688172043
156,773001,2017-09-04,2017-09-04,2017-09-05,4,615,6,12,10345.2,71.78064516129032
157,772984,2017-09-04,2017-09-04,2017-09-05,4,886,6,12,1536.46,44.87404301075269
158,772977,2017-09-04,2017-09-04,2017-09-05,4,584,6,12,1437.28,45.07707526881721
159,772992,2017-09-04,2017-09-04,2017-09-05,4,617,6,12,8330.3,74.56892473118279
160,773536,2017-09-04,2017-09-04,2017-09-05,4,1237,6,12,5784.34,65.1732688172043
161,772892,2017-09-04,2017-09-04,2017-09-05,4,1192,6,12,6260.7,57.16935483870968
162,772959,2017-09-04,2017-09-04,2017-09-05,4,593,6,12,1645.47,46.50867741935485
163,772954,2017-09-04,2017-09-04,2017-09-05,4,584,6,12,1256.23,45.13013978494624
164,772891,2017-09-04,2017-09-04,2017-09-05,4,1192,6,12,1612.13,48.17605376344086
165,772889,2017-09-04,2017-09-04,2017-09-05,4,1625,6,12,2070.19,47.894397849462365
166,772922,2017-09-04,2017-09-04,2017-09-05,4,382,6,12,5932.54,54.12230107526882
167,772948,2017-09-04,2017-09-04,2017-09-05,4,8,6,12,1105.23,44.03874193548387
168,772931,2017-09-04,2017-09-04,2017-09-05,4,679,6,12,1348.35,45.01241935483871
169,772890,2017-09-04,2017-09-04,2017-09-05,4,8,6,12,1413.64,45.20649462365592
170,773003,2017-09-04,2017-09-04,2017-09-05,4,615,6,12,19029.98,95.02363440860216
171,772920,2017-09-04,2017-09-04,2017-09-05,4,808,6,12,11592.72,70.39690322580645
172,772962,2017-09-04,2017-09-04,2017-09-05,4,36,6,12,1832.15,45.19198924731183
173,772998,2017-09-04,2017-09-04,2017-09-05,4,432,6,12,2972.02,48.709268817204304
174,772985,2017-09-04,2017-09-04,2017-09-05,4,98,6,12,3935.77,52.74943010752688
175,772979,2017-09-04,2017-09-04,2017-09-05,4,584,6,12,1225.96,46.33630107526882
176,773002,2017-09-04,2017-09-04,2017-09-05,4,615,6,12,7856.71,60.12420430107528
177,772943,2017-09-04,2017-09-04,2017-09-05,4,710,6,12,2720.99,48.43934408602151
178,772919,2017-09-04,2017-09-04,2017-09-05,4,432,6,12,2446.33,47.95820430107527
179,772893,2017-09-04,2017-09-04,2017-09-05,4,1210,6,12,2898.1,47.26720430107528
180,773000,2017-09-04,2017-09-04,2017-09-05,4,1313,6,12,5446.75,50.65801075268818
181,772855,2017-09-04,2017-09-04,2017-09-05,4,1491,6,12,2162.82,46.2907741935484
182,773386,2017-09-04,2017-09-04,2017-09-05,4,1381,6,12,3765.79,52.226010752688175
183,772885,2017-09-04,2017-09-04,2017-09-05,4,325,6,12,19625.21,95.50882795698924
184,772894,2017-09-04,2017-09-04,2017-09-05,4,397,6,12,2596.06,50.81339784946237
185,772909,2017-09-04,2017-09-04,2017-09-05,4,1306,6,12,2837.61,47.63570967741936
186,773004,2017-09-04,2017-09-04,2017-09-05,4,329,6,12,1260.32,44.63905376344086
187,773336,2017-09-04,2017-09-04,2017-09-05,4,1237,6,12,70265.92,243.9792688172043
188,772975,2017-09-04,2017-09-04,2017-09-05,4,584,6,12,29036.58,129.07116129032258
189,772927,2017-09-04,2017-09-04,2017-09-05,4,891,6,12,2416.55,48.48360215053764
190,772953,2017-09-04,2017-09-04,2017-09-05,4,1306,6,12,1772.45,46.39747311827957
191,772866,2017-09-04,2017-09-04,2017-09-05,4,148,6,12,6226.46,55.67705376344087
192,772863,2017-09-04,2017-09-04,2017-09-05,4,584,6,12,1332.55,45.45994623655914
193,772928,2017-09-04,2017-09-04,2017-09-05,4,8,6,12,2329.94,47.52337634408602
194,772932,2017-09-04,2017-09-04,2017-09-05,4,530,6,12,2948.42,47.72389247311828
195,772991,2017-09-04,2017-09-04,2017-09-05,4,617,6,12,2821.13,52.975408602150544
196,772957,2017-09-04,2017-09-04,2017-09-05,4,1247,6,12,1584.21,47.24796774193549
197,772937,2017-09-04,2017-09-04,2017-09-05,4,615,6,12,1354.63,46.22691397849463
198,772875,2017-09-04,2017-09-04,2017-09-05,4,40,6,12,2254.24,47.00843010752688
199,772947,2017-09-04,2017-09-04,2017-09-05,4,328,6,12,2385.88,47.242881720430105
200,772956,2017-09-04,2017-09-04,2017-09-05,4,1306,6,12,1582.02,44.61335483870968
201,772930,2017-09-04,2017-09-04,2017-09-05,4,530,6,12,1288.99,45.2582688172043
202,772899,2017-09-04,2017-09-04,2017-09-05,4,753,6,12,3313.79,48.64321505376345
203,772924,2017-09-04,2017-09-04,2017-09-05,4,851,6,12,2614.31,48.0459247311828
204,772976,2017-09-04,2017-09-04,2017-09-05,4,584,6,12,1470.63,46.011
205,772995,2017-09-04,2017-09-04,2017-09-05,4,1278,6,12,3823.98,47.73632258064516
206,772897,2017-09-04,2017-09-04,2017-09-05,4,264,6,12,1666.83,48.38970967741936
207,772981,2017-09-04,2017-09-04,2017-09-05,4,584,6,12,1230.33,45.44293548387097
208,773005,2017-09-04,2017-09-04,2017-09-05,4,615,6,12,3004.63,48.40368817204302
209,772907,2017-09-04,2017-09-04,2017-09-05,4,1210,6,12,2321.1,47.142258064516135
210,772944,2017-09-04,2017-09-04,2017-09-05,4,615,6,12,4635.0,53.25354838709677
211,772940,2017-09-04,2017-09-04,2017-09-05,4,8,6,12,2414.73,46.49970967741936
212,772942,2017-09-04,2017-09-04,2017-09-05,4,1642,6,12,1894.64,45.44498924731183
213,772923,2017-09-05,2017-09-05,2017-09-05,4,1369,6,12,1932.31,46.53839784946237
214,773361,2017-09-05,2017-09-05,2017-09-05,4,1492,6,12,5351.16,53.00167741935484
215,772898,2017-09-05,2017-09-05,2017-09-05,4,11,6,12,1348.32,46.77754838709677
216,772913,2017-09-05,2017-09-05,2017-09-05,4,974,6,12,1818.64,46.75681720430108
217,772935,2017-09-05,2017-09-05,2017-09-05,4,128,6,12,4856.57,52.93437634408602
218,772910,2017-09-05,2017-09-05,2017-09-05,4,728,6,12,1344.69,45.62783870967742
219,773331,2017-09-05,2017-09-05,2017-09-05,4,1237,6,12,1894.69,46.46697849462366
220,773598,2017-09-05,2017-09-05,2017-09-05,4,1220,6,12,15382.97,93.64147311827956
221,772900,2017-09-05,2017-09-05,2017-09-05,4,337,6,12,1698.91,45.66807526881721
222,773464,2017-09-05,2017-09-05,2017-09-05,4,708,6,12,3998.36,51.05156989247312
223,773481,2017-09-05,2017-09-05,2017-09-05,4,615,6,12,2333.61,47.80603225806452
224,772887,2017-09-05,2017-09-05,2017-09-05,4,40,6,12,2406.59,47.26515053763441
225,773329,2017-09-05,2017-09-05,2017-09-05,4,329,6,12,13833.99,86.55654838709678
226,772902,2017-09-05,2017-09-05,2017-09-05,4,1210,6,12,1791.14,48.49240860215054
227,773330,2017-09-05,2017-09-05,2017-09-05,4,1237,6,12,2540.59,48.586010752688175
228,772912,2017-09-05,2017-09-05,2017-09-05,4,238,6,12,2099.34,45.66509677419355
229,772989,2017-09-05,2017-09-05,2017-09-05,4,98,6,12,1845.11,48.271731182795705
230,772921,2017-09-05,2017-09-05,2017-09-05,4,140,6,12,1253.02,44.90991397849462
231,772917,2017-09-05,2017-09-05,2017-09-05,4,432,6,12,1505.42,45.58389247311828
232,772945,2017-09-05,2017-09-05,2017-09-05,4,177,6,12,4052.57,52.59631182795699
233,773393,2017-09-05,2017-09-05,2017-09-05,4,1303,6,12,1527.65,47.527795698924734
234,773430,2017-09-05,2017-09-05,2017-09-05,4,173,6,12,15112.95,67.3691935483871
235,773362,2017-09-05,2017-09-05,2017-09-05,4,371,6,12,32288.41,145.97678494623656
236,772916,2017-09-05,2017-09-05,2017-09-05,4,738,6,12,2505.9,47.24806451612904
237,772938,2017-09-05,2017-09-05,2017-09-05,4,1306,6,12,2082.28,46.85449462365592
238,772980,2017-09-05,2017-09-05,2017-09-05,4,584,6,12,16836.73,89.0420752688172
239,773537,2017-09-05,2017-09-05,2017-09-05,4,808,6,12,3367.89,55.17364516129032
240,773484,2017-09-05,2017-09-05,2017-09-05,4,282,6,12,6932.29,59.96633333333334
241,773372,2017-09-05,2017-09-05,2017-09-05,4,1381,6,12,3502.39,49.1866559139785
242,773351,2017-09-05,2017-09-05,2017-09-05,4,1492,6,12,30308.15,116.56489247311828
243,773541,2017-09-05,2017-09-05,2017-09-05,4,179,6,12,1223.93,47.17024731182796
244,773359,2017-09-05,2017-09-05,2017-09-05,4,1306,6,12,1446.0,48.67870967741936
245,773335,2017-09-05,2017-09-05,2017-09-05,4,329,6,12,2630.94,49.45735483870968
246,773353,2017-09-05,2017-09-05,2017-09-05,4,1492,6,12,1574.9,45.56569892473119
247,773354,2017-09-05,2017-09-05,2017-09-05,4,1364,6,12,39550.44,152.14412903225806
248,773356,2017-09-05,2017-09-05,2017-09-05,4,371,6,12,1725.73,45.604010752688176
249,773549,2017-09-05,2017-09-05,2017-09-05,4,1192,6,12,1573.09,46.39988172043011
250,772915,2017-09-05,2017-09-05,2017-09-05,4,1192,6,12,1216.18,46.75933333333333
251,772925,2017-09-05,2017-09-05,2017-09-05,4,1542,6,12,2334.34,47.001655913978496
252,773387,2017-09-05,2017-09-05,2017-09-05,4,110,6,12,5089.89,57.365903225806456
253,773341,2017-09-05,2017-09-05,2017-09-05,4,1492,6,12,3493.51,49.672591397849466
254,773339,2017-09-05,2017-09-05,2017-09-05,4,329,6,12,12779.69,75.85386021505379
255,773463,2017-09-05,2017-09-05,2017-09-05,4,290,6,12,2104.12,50.19152688172044
256,773333,2017-09-05,2017-09-05,2017-09-05,4,329,6,12,1581.43,45.665623655913976
257,773328,2017-09-05,2017-09-05,2017-09-05,4,1237,6,12,2530.69,47.24375268817205
258,772926,2017-09-05,2017-09-05,2017-09-05,4,1306,6,12,2182.19,46.80708602150538
259,773420,2017-09-05,2017-09-05,2017-09-05,4,179,6,12,1502.59,46.69568817204301
260,772908,2017-09-05,2017-09-05,2017-09-05,4,1192,6,12,1356.38,45.36169892473119
261,773440,2017-09-05,2017-09-05,2017-09-05,4,1170,6,12,1389.01,46.88323655913979
262,772878,2017-09-05,2017-09-05,2017-09-05,4,40,6,12,14567.76,75.94941935483871
263,772657,2017-09-05,2017-09-05,2017-09-05,4,1628,6,12,2194.14,51.58896774193549
264,772874,2017-09-05,2017-09-05,2017-09-05,4,71,6,12,1793.72,44.56227956989248
265,773540,2017-09-05,2017-09-05,2017-09-05,4,179,6,12,3128.0,50.115698924731184
266,773538,2017-09-05,2017-09-05,2017-09-05,4,897,6,12,5053.09,53.67213978494624
267,773428,2017-09-05,2017-09-05,2017-09-05,4,708,6,12,3172.78,49.07997849462366
268,773587,2017-09-05,2017-09-05,2017-09-05,4,1278,6,12,2496.0,52.0683870967742
269,772903,2017-09-05,2017-09-05,2017-09-05,4,432,6,12,1596.8,45.24860215053764
270,773487,2017-09-05,2017-09-05,2017-09-05,4,356,6,12,2057.04,49.83122580645162
271,773345,2017-09-05,2017-09-05,2017-09-05,4,1492,6,12,9231.26,66.61898924731183
272,772982,2017-09-05,2017-09-05,2017-09-05,4,886,6,12,18465.55,102.00381720430109
273,772906,2017-09-05,2017-09-05,2017-09-05,4,481,6,12,6205.28,56.242666666666665
274,772911,2017-09-05,2017-09-05,2017-09-05,4,1369,6,12,2184.55,52.817365591397845
275,772952,2017-09-05,2017-09-05,2017-09-05,4,432,6,12,2362.32,46.81496774193549
276,772904,2017-09-05,2017-09-05,2017-09-05,4,679,6,12,2440.07,46.00050537634409
277,773338,2017-09-05,2017-09-05,2017-09-05,4,30,6,12,58797.3,196.37516129032255
278,772936,2017-09-05,2017-09-05,2017-09-05,4,227,6,12,1419.3,45.92483870967742
279,773332,2017-09-05,2017-09-05,2017-09-05,4,329,6,12,12756.12,81.21690322580646
280,772901,2017-09-05,2017-09-05,2017-09-06,5,844,1,2,5245.57,59.13978494623656
281,773349,2017-09-06,2017-09-06,2017-09-06,5,1306,1,2,5483.09,59.13978494623656
282,773324,2017-09-06,2017-09-06,2017-09-06,5,329,1,2,1411.71,59.13978494623656
283,773402,2017-09-06,2017-09-06,2017-09-06,5,957,1,2,4736.73,59.13978494623656
284,773398,2017-09-06,2017-09-06,2017-09-06,5,178,1,2,3776.88,59.13978494623656
285,773542,2017-09-06,2017-09-06,2017-09-06,5,1639,1,2,4474.56,59.13978494623656
286,773410,2017-09-06,2017-09-06,2017-09-06,5,957,1,2,1470.24,59.13978494623656
287,773377,2017-09-06,2017-09-06,2017-09-06,5,676,1,2,13883.86,219.0752688172043
288,773452,2017-09-06,2017-09-06,2017-09-06,5,729,1,2,1472.22,59.13978494623656
289,773347,2017-09-06,2017-09-06,2017-09-06,5,1306,1,2,4383.24,59.13978494623656
290,773413,2017-09-06,2017-09-06,2017-09-06,5,199,1,2,2519.51,59.13978494623656
291,773388,2017-09-06,2017-09-06,2017-09-06,5,838,1,2,15850.47,172.8172043010753
